id_hex,id_imovel,titulo,url,preco,descricao,quartos,suites,banheiros,vagas,area,bairro,imagem,imagens,imobiliaria,data_extracao
c48d396f363d,dfimoveis_1370767,"CRS 513, ASA SUL, BRASILIA",/imovel/ponto-comercial-0-quartos-aluguel-asa-sul-brasilia-df-crs-513-1370767,30000,"Espaço ideal para instituições de ensino, empresas e operações corporativas.

Imóvel amplo com excelente localização e i... 19/06/26",N/A,N/A,N/A,N/A,1461 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1370767/41aed233f539616c82b99bc2874393a2.webp,['https://img.dfimoveis.com.br/fotos/1370767/41aed233f539616c82b99bc2874393a2.webp'],Azevedo Imóveis,2026-08-30T15:07:51.149568
0ebb509e5910,dfimoveis_1345165,"SHN Quadra 1, ASA NORTE, BRASILIA",/imovel/hotel-flat-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-1-1345165,3500,"TH35102 - Shn Qd 01 Asa Norte, Ótimo Flat, 27m². Agende sua visita!  

Imóvel composto por quarto com armários com espel... 30/04/26",1 Quarto,N/A,N/A,N/A,27 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1345165/227058337f1c63bb8e0640f93bbdfe12.webp,['https://img.dfimoveis.com.br/fotos/1345165/227058337f1c63bb8e0640f93bbdfe12.webp'],Thaís Imobiliária,2026-08-30T15:07:51.151903
91860cb6785e,dfimoveis_207050,"CL 413 Bloco B, SANTA MARIA, SANTA MARIA",/imovel/lote-terreno-rea-0-quartos-aluguel-santa-maria-santa-maria-df-cl-413-bloco-b-207050,29000,"Ideal para: instalação de parques industriais, centros de distribuição e outras atividades comerciais e/ou industriais. 27/04/20",N/A,N/A,N/A,N/A,4000 m²,Santa Maria,https://img.dfimoveis.com.br/fotos/207050/ed78d41d653b5741e8c5d455858e6493.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/207050/ed78d41d653b5741e8c5d455858e6493.jpg?format=webp'],Grupo Karim,2026-08-30T15:07:51.155920
69607286a650,dfimoveis_860244,"SCES Trecho 4, ASA SUL, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-860244,6900,"Frontal piscina, linda vista para o lago — raridade no condomínio!

Condomínio e IPTU incluso no valor do aluguel. 

Uni... 27/10/23",1 Quarto,1 Suíte,N/A,N/A,64 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/860244/cff91b0e9e33edd763e8fc3c3bc24807.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/860244/cff91b0e9e33edd763e8fc3c3bc24807.jpg?format=webp'],João Gabriel Pereira,2026-08-30T15:07:51.159625
772c6eaa9a10,dfimoveis_1397845,"SQN 402 Bloco N, ASA NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sqn-402-bloco-n-1397845,4999,"TRG imobiliária aluga :
Linda unidade no residencial lótus kasa

Excelente localização! 
SHCN SQN 402 BL M - Asa Norte, ... 16/07/26",1 Quarto,1 Suíte,N/A,1 Vaga,40 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1397845/1bb5ab4089db6217100aa3b625808910.webp,['https://img.dfimoveis.com.br/fotos/1397845/1bb5ab4089db6217100aa3b625808910.webp'],TRG imobiliária ,2026-08-30T15:07:51.162361
ee35e31ed11c,dfimoveis_1361060,"Avenida das Castanheiras, NORTE, AGUAS CLARAS",/imovel/galpo-0-quartos-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-1361060,7000,"FELICITTA SHOPPING


LOJA PARA LOCAÇÃO

Vagas de estacionamento 165 vagas 
Inaugurado em 2009
Fluxo mensal 340 mil pesso... 30/05/26",N/A,N/A,N/A,N/A,57 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1361060/ab9c7530a4ae5bcca2d182aa57fdfcf4.webp,['https://img.dfimoveis.com.br/fotos/1361060/ab9c7530a4ae5bcca2d182aa57fdfcf4.webp'],Inove Negócios ,2026-08-30T15:07:51.164395
4236295ae6c0,dfimoveis_1400580,"Rua DAS PITANGUEIRAS, SUL, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-das-pitangueiras-1400580,4250,"DUPLEX MOBILIADO | 70m² | 1 SUÍTE COM CLOSET | PRÓXIMO AO METRÔ ARNIQUEIRAS

Praticidade, conforto e mobilidade em um só... 21/07/26",1 Quarto,1 Suíte,N/A,1 Vaga,70 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1400580/fed352f29600caf087cf946c02a55644.webp,['https://img.dfimoveis.com.br/fotos/1400580/fed352f29600caf087cf946c02a55644.webp'],Blend Imobiliária,2026-08-30T15:07:51.166523
e4e238099a08,dfimoveis_1171424,"SAUS Quadra 05 Bloco N Lote 02, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-saus-quadra-05-bloco-n-lote-02-1171424,3000,"Oportunidade Comercial Exclusiva no Centro de Brasília.

Apresentamos um espaço comercial no Edifício OAB, estrategicame... 28/05/25",N/A,N/A,N/A,N/A,185 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1171424/34a13a6ce62d142eeca2bf4d58f54a99.webp,['https://img.dfimoveis.com.br/fotos/1171424/34a13a6ce62d142eeca2bf4d58f54a99.webp'],Joaquim Cândido Imóveis,2026-08-30T15:07:51.168465
03e215474a32,dfimoveis_1233037,"QNA 16, TAGUATINGA NORTE, TAGUATINGA",/imovel/sala-0-quartos-aluguel-taguatinga-norte-taguatinga-df-qna-16-1233037,10900,"Com ótima iluminação natural e layout adaptável, essa sala comercial no 4º andar é perfeita para escritórios, consultóri... 25/09/25",N/A,N/A,N/A,N/A,460 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1233037/e1c3ee1149879c8683dd2f77d75f6140.webp,['https://img.dfimoveis.com.br/fotos/1233037/e1c3ee1149879c8683dd2f77d75f6140.webp'],GRUPO JK,2026-08-30T15:07:51.171667
93ba0cf843f0,dfimoveis_1399459,"Rua 21, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-21-1399459,4250,"More com conforto e praticidade em um dos endereços mais desejados de Águas Claras. 

Localizado na Rua 21 Sul, o Reside... 18/07/26",3 Quartos,1 Suíte,N/A,N/A,147 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1399459/881ecbdcc85023f03ee9080bcc35b205.webp,['https://img.dfimoveis.com.br/fotos/1399459/881ecbdcc85023f03ee9080bcc35b205.webp'],MUDE IMOBI Negócios mobiliários,2026-08-30T15:07:51.174473
019a7b382a18,dfimoveis_1384129,"SHIS QI 17 Conjunto 10, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-17-conjunto-10-1384129,16000,"Imagine morar em uma bela casa no coração do Lago Sul, na SHIS Qi 17, com fácil acesso às principais escolas Internacion... 13/07/26",4 Quartos,2 Suítes,N/A,15 Vagas,540 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1384129/b69cb0ac7b20012804264040038b7085.webp,['https://img.dfimoveis.com.br/fotos/1384129/b69cb0ac7b20012804264040038b7085.webp'],Curadoria de Imóveis,2026-08-30T15:07:51.176833
4006f1067f44,dfimoveis_1380022,"CRNW 510 Bloco A Lote 2, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-crnw-510-bloco-a-lote-2-1380022,4300,"Aluga-se excelente imóvel totalmente mobiliado e recém-reformado, pronto para morar. Conta com 2 quartos, 1 banheiro, sa... 06/07/26",1 Quarto,1 Suíte,1,1 Vaga,38 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1380022/59ee02eb5aeb6d4a4a0aa7d602a21e1b.webp,['https://img.dfimoveis.com.br/fotos/1380022/59ee02eb5aeb6d4a4a0aa7d602a21e1b.webp'],Avanti Imob,2026-08-30T15:07:51.179085
d14832a55c01,dfimoveis_1092569,"SCIA Quadra 11 Conjunto 1, SCIA, SETOR INDUSTRIAL",/imovel/galpo-0-quartos-aluguel-scia-setor-industrial-df-scia-quadra-11-conjunto-1-1092569,48000,"GALPÃO NO SCIA TERRENO COM 5.280,00M2 E GALPÃO COM 1.580M2 E PE DIREITO ALTO COM 9MT.

COM 3 FACHADAS, EXCELENTE LOCALIZ... 31/12/24",N/A,N/A,N/A,N/A,5280 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/1092569/9d4969e746ca2b704a0d7cdb1a4a5b85.jpeg?format=webp,['https://img.dfimoveis.com.br/fotos/1092569/9d4969e746ca2b704a0d7cdb1a4a5b85.jpeg?format=webp'],Inovar Imóveis,2026-08-30T15:07:51.181128
b3c9b80235c8,dfimoveis_1416614,"SHIS QI 15, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-15-1416614,60000,"LENIÉR CURADORIA IMOBILIÁRIA ALUGA DESLUMBRANTE CASA NA SHIS QI 15 | LAGO SUL — BRASÍLIA

* Casa de alto padrão
* 700 m²... 22/08/26",5 Quartos,3 Suítes,N/A,4 Vagas,700 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1416614/ec3d24ed33e907bb3d309d9dd7aa1280.webp,['https://img.dfimoveis.com.br/fotos/1416614/ec3d24ed33e907bb3d309d9dd7aa1280.webp'],Alessandra Leniér Imóveis ,2026-08-30T15:07:51.183271
000cb3f38c40,dfimoveis_1416370,"SQN 310 Bloco M, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-m-1416370,8200,"ID211

Excelente apartamento de 91 m² na SQN 310, Asa Norte, totalmente reformado, com projeto moderno, ambientes bem di... 22/08/26",3 Quartos,1 Suíte,N/A,1 Vaga,91 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1416370/d67f9debc89b797df705f485fd4aa025.webp,['https://img.dfimoveis.com.br/fotos/1416370/d67f9debc89b797df705f485fd4aa025.webp'],Larbow Imobiliária,2026-08-30T15:07:51.185759
6c8d0dc0cecd,dfimoveis_1408764,"QN 1 Conjunto 2, RIACHO FUNDO, RIACHO FUNDO",/imovel/casa-3-quartos-aluguel-riacho-fundo-riacho-fundo-df-qn-1-conjunto-2-1408764,4000,"CASA REFORMADA, CONFORTÁVEL E PRONTA PARA MORAR , 3 QUARTOS, 1 SUITE, COZINHA PLANEJADA, GARAGEM P/ 3 CARROS, !

Imóvel ... 08/08/26",3 Quartos,1 Suíte,N/A,3 Vagas,105 m²,Riacho Fundo,https://img.dfimoveis.com.br/fotos/1408764/79a20d831b2a4c2bd3f43e9e5f1d2403.webp,['https://img.dfimoveis.com.br/fotos/1408764/79a20d831b2a4c2bd3f43e9e5f1d2403.webp'],Realiza Imóveis ,2026-08-30T15:07:51.191317
72616cfd00f8,dfimoveis_65322,"CRS 514 BLOCO A, ASA SUL, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-sul-brasilia-df-crs-514-bloco-a-65322,1900,"Lettieri aluga: Excelente sala na W3 Sul, área privativa 60m², entrada privativa.

Aluguel  R$ 1.900,00
IPTU      6 parc... 24/02/18",N/A,N/A,N/A,N/A,60 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/65322/3549c817b343152e4cc2f522ead8a7e2.webp,['https://img.dfimoveis.com.br/fotos/65322/3549c817b343152e4cc2f522ead8a7e2.webp'],Lettieri Águas Claras,2026-08-30T15:07:51.193562
702e4f6e1f89,dfimoveis_479274,"SIA Trecho 3, SIA, SETOR INDUSTRIAL",/imovel/sala-0-quartos-aluguel-sia-setor-industrial-df-sia-trecho-3-479274,3700,"SALAS COMERCIAIS / ESCRITÓRIO CORPORATIVO NO SIA

*VALOR DO ANÚNCIO CORRESPONDE A SALA MENOR.*

Aluguel de amplas salas ... 10/03/22",N/A,N/A,N/A,N/A,1099 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/479274/acc271f2051e137891e1bc879db77eba.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/479274/acc271f2051e137891e1bc879db77eba.jpg?format=webp'],Construções ACNT ,2026-08-30T15:07:51.195761
33ca553a7961,dfimoveis_1403382,"SGCV, PARK SUL, BRASILIA",/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-1403382,610000,"***VENDO VENICE UNIDADE  MOBILIADA***

Invista hoje. Lucre desde o primeiro dia.

Unidade exclusiva no Venice Park, tota... 27/07/26",1 Quarto,N/A,N/A,1 Vaga,32 m²,Park Sul,https://img.dfimoveis.com.br/fotos/1403382/fbbf990ffe72df7e1f1be2302b4057b8.webp,['https://img.dfimoveis.com.br/fotos/1403382/fbbf990ffe72df7e1f1be2302b4057b8.webp'],Dama Escritório Imobiliário ,2026-08-30T15:07:51.197970
6f9b195bc60a,dfimoveis_207048,"Polo de Desenv Juscelino Kubitschek Trecho 5 Conjunto 9, PÓLO JK, SANTA MARIA",/imovel/lote-terreno-rea-0-quartos-aluguel-polo-jk-santa-maria-df-polo-de-desenv-juscelino-kubitschek-trecho-5-conjunto-9-207048,100000,"Ideal para: instalação de parques industriais, centros de distribuição e outras atividades comerciais e/ou industriais. ... 27/04/20",N/A,N/A,N/A,N/A,4000 m²,Santa Maria,https://img.dfimoveis.com.br/fotos/207048/b0d75084489334605b46b8743e017458.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/207048/b0d75084489334605b46b8743e017458.jpg?format=webp'],Grupo Karim,2026-08-30T15:08:03.601791
00a6a62c18e3,dfimoveis_1408481,"QE 15 Conjunto Q, GUARA II, GUARA",/imovel/casa-3-quartos-aluguel-guara-ii-guara-df-qe-15-conjunto-q-1408481,6900,"Encontre o conforto, o espaço e o requinte que a sua família merece nesta incrível residência em estilo colonial!

Com e... 07/08/26",3 Quartos,1 Suíte,N/A,3 Vagas,360 m²,Guará,https://img.dfimoveis.com.br/fotos/1408481/c1f1ad3bbde9fc9e4b6f2cfaf927af38.webp,['https://img.dfimoveis.com.br/fotos/1408481/c1f1ad3bbde9fc9e4b6f2cfaf927af38.webp'],F&M Imobiliária,2026-08-30T15:08:03.603962
2dac0768c8b3,dfimoveis_1373125,"Rodovia DF 140 km 45, SETOR TORORO, BRASILIA",/imovel/rural-0-quartos-aluguel-setor-tororo-brasilia-df-rodovia-df-140-km-45-1373125,12500,"Terreno plano com área de 2ha – 20.000,00 m². Fica localizado no km 1,5 da DF 140. Dista 180 m da pista.
Permite fracion... 24/06/26",N/A,N/A,N/A,N/A,N/A,Outro,https://img.dfimoveis.com.br/fotos/1373125/2c9b50029a4cb52ef26c08a31765ea17.webp,['https://img.dfimoveis.com.br/fotos/1373125/2c9b50029a4cb52ef26c08a31765ea17.webp'],Aldeia Imóveis,2026-08-30T15:08:03.606308
5f849af7fb3c,dfimoveis_1417432,"QI 24 LoteS 1 A 13, SETOR INDUSTRIAL, TAGUATINGA",/imovel/apartamento-2-quartos-aluguel-setor-industrial-taguatinga-df-qi-24-lotes-1-a-13-1417432,2200,"TEM APARTAMENTOS QUE ENTREGAM METRAGEM. ESTE ENTREGA SENSAÇÃO DE LAR.

No Top Life Miami Beach, os 45m² foram aproveitad... 24/08/26",2 Quartos,N/A,N/A,1 Vaga,45 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1417432/c94e85c78d33e4f5469daa9e6a9a436d.webp,['https://img.dfimoveis.com.br/fotos/1417432/c94e85c78d33e4f5469daa9e6a9a436d.webp'],NOBREVO,2026-08-30T15:08:03.608486
f20bb41e1870,dfimoveis_1307604,"SQSW 305 Bloco J, SUDOESTE, BRASILIA",/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-305-bloco-j-1307604,13000,"Cobertura Exclusiva para Aluguel na SQSW 305 BL J do Sudoeste  Conforto, Sofisticação e Localização Privilegiada!
Excele... 22/02/26",4 Quartos,3 Suítes,N/A,2 Vagas,350 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1307604/77d94310d085fb67a82518abf815459d.webp,['https://img.dfimoveis.com.br/fotos/1307604/77d94310d085fb67a82518abf815459d.webp'],RE/MAX Veritas,2026-08-30T15:08:03.610581
c2359ba724eb,dfimoveis_1155969,"SHLS Bloco L, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-shls-bloco-l-1155969,1800,"SHLS 716, Centro Clínico Sul, Asa Sul - DF

Alugue este imóvel com seu cartão de crédito pela CredPago

A COEMI imóveis ... 06/05/25",N/A,N/A,N/A,N/A,27 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1155969/6c89f6bc2d54af2d974df041b2520b77.webp,['https://img.dfimoveis.com.br/fotos/1155969/6c89f6bc2d54af2d974df041b2520b77.webp'],Coemi Imóveis ,2026-08-30T15:08:03.612502
36cbb3b97b70,dfimoveis_1358232,"CRS 504 Bloco B, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-crs-504-bloco-b-1358232,4250,"SHSC 504 SUL - EXCELENTE SALA COPORTORATIVA NO 2ª ANDAR
Grande oportunidade!

Excelente sala comercial com 100,00m² de á... 25/05/26",N/A,N/A,N/A,N/A,100 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1358232/cc5ecbd064ca348fea24e0bfe879cb87.webp,['https://img.dfimoveis.com.br/fotos/1358232/cc5ecbd064ca348fea24e0bfe879cb87.webp'],Empreendimentos Brasília,2026-08-30T15:08:03.615410
04e1c2e1a893,dfimoveis_1224073,"SHIS QI 1, LAGO SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-lago-sul-brasilia-df-shis-qi-1-1224073,25980,"Clínica, Santos Dumont Medical Center, Sala, Lago Sul, Brasília, DF
Venha fazer parte do maior Centro Médico do Lago Sul... 05/09/25",N/A,N/A,N/A,N/A,199 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1224073/edb5412d3ef247c92bc57e3009d16297.webp,['https://img.dfimoveis.com.br/fotos/1224073/edb5412d3ef247c92bc57e3009d16297.webp'],Rodrigo de Paulo Corretor de Imóveis,2026-08-30T15:08:03.618448
4ced90cf1bf6,dfimoveis_1361341,"NUCLEO CAUB II, RIACHO FUNDO II, RIACHO FUNDO",/imovel/ponto-comercial-0-quartos-aluguel-riacho-fundo-ii-riacho-fundo-df-nucleo-caub-ii-1361341,225000,"Alguel Galpão Industrial CAUB - Riacho fundo II Brasília Distrito Federal DF

Estrutura nova ( primeira locação) 

QUADR... 31/05/26",N/A,N/A,N/A,N/A,9154 m²,Riacho Fundo,https://img.dfimoveis.com.br/fotos/1361341/9b0cc0f17fe656c592bbaba40b4b507d.webp,['https://img.dfimoveis.com.br/fotos/1361341/9b0cc0f17fe656c592bbaba40b4b507d.webp'],Moacir Odria Imóveis,2026-08-30T15:08:03.621546
774145ddbe45,dfimoveis_1402627,"SQN 309 Bloco B, ASA NORTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-b-1402627,7000,"- Valor Líquido do aluguel: R$ 7.000,00 acrescido do IBS+CBS; 
- Vedada a permanência de animais, mesmo os de pequeno po... 25/07/26",2 Quartos,N/A,N/A,N/A,68 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1402627/64dd16f0ff02f4679da5199929de6173.webp,['https://img.dfimoveis.com.br/fotos/1402627/64dd16f0ff02f4679da5199929de6173.webp'],Fernando Vasconcelos Imóveis,2026-08-30T15:08:03.623954
f4929cdeaf83,dfimoveis_1402991,"SRTVS, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-srtvs-1402991,950,OTIMA SALA COM COPA TODA FECHADA- FRENTE LIVRE PARA A RUA-PERSIANAS  ETC 26/07/26,N/A,N/A,N/A,N/A,32 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1402991/8df9f9d0507f0906cb7ec86e1b7b17f3.webp,['https://img.dfimoveis.com.br/fotos/1402991/8df9f9d0507f0906cb7ec86e1b7b17f3.webp'],Júpiter Escritório Imobiliário,2026-08-30T15:08:03.626227
267832c11f61,dfimoveis_1373584,"SOFN Quadra 2 Conjunto A, SOF NORTE, SETOR INDUSTRIAL",/imovel/galpo-0-quartos-aluguel-sof-norte-setor-industrial-df-sofn-quadra-2-conjunto-a-1373584,17000,"Excelente Galpão Sof Norte - Brasília;

- Ambiente amplo e espaçoso;
- Pé-direito Alto, 7 metros altura;
- Telhas isotér... 25/06/26",N/A,N/A,N/A,N/A,480 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/1373584/51e7ca92c5e0dada4aa93c990c614932.webp,['https://img.dfimoveis.com.br/fotos/1373584/51e7ca92c5e0dada4aa93c990c614932.webp'],Simóvel,2026-08-30T15:08:03.628948
60eea4d40f97,dfimoveis_1366733,"CLNW 4/5, NOROESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-clnw-4-5-1366733,5000,"CLNW 4/5 - 2 quartos, sendo 01 suíte - Cond. Link Noroeste - Noroeste - Brasília/DF

Apartamento para Aluguel no Link No... 10/06/26",2 Quartos,1 Suíte,N/A,1 Vaga,55 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1366733/b4f24f0ea8758a190bb270dbb9b6c4d2.webp,['https://img.dfimoveis.com.br/fotos/1366733/b4f24f0ea8758a190bb270dbb9b6c4d2.webp'],Coemi Imóveis ,2026-08-30T15:08:03.632271
53749c427123,dfimoveis_1331688,"SGAN 914 Módulo A, ASA NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-914-modulo-a-1331688,1600,"DALL'OCA IMÓVEIS ALUGA:

Localizado em uma das quadras mais tradicionais do Plano Piloto, próximo a shoppings, mercados ... 09/04/26",1 Quarto,N/A,N/A,1 Vaga,28 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1331688/0dd20a37b6f84c973a036d372a046cd7.webp,['https://img.dfimoveis.com.br/fotos/1331688/0dd20a37b6f84c973a036d372a046cd7.webp'],Dall'Oca Imóveis ,2026-08-30T15:08:03.635246
d16d1819173e,dfimoveis_1417306,"SQNW 309, NOROESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-309-1417306,12950,"Elegante apartamento de 156 m2, originalmente de 3 suítes, atualmente uma delas transformada em closet, composto por:

-... 24/08/26",2 Quartos,2 Suítes,N/A,2 Vagas,156 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1417306/b589778d50c294614f5ba9e2c574e2a7.webp,['https://img.dfimoveis.com.br/fotos/1417306/b589778d50c294614f5ba9e2c574e2a7.webp'],Curadoria de Imóveis,2026-08-30T15:08:03.638662
48c4114939d0,dfimoveis_1384226,"QRSW 6 Bloco A 6, SUDOESTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-qrsw-6-bloco-a-6-1384226,5200,"SUDOESTE| 2 QUARTOS| 60M²| EXCELENTE LOCALIZAÇÃO

O apartamento oferece uma estrutura prática, com conforto e facilidade... 13/07/26",2 Quartos,N/A,N/A,N/A,60 m²,Sudoeste,https://img.dfimoveis.com.br/fotos/1384226/fedfc8091a1414f879656a2af4195b88.webp,['https://img.dfimoveis.com.br/fotos/1384226/fedfc8091a1414f879656a2af4195b88.webp'],Private Broker,2026-08-30T15:08:03.642236
0b3944ab9580,dfimoveis_1418134,"Quadra 14 Conjunto B 6, SOBRADINHO, SOBRADINHO",/imovel/apartamento-2-quartos-aluguel-sobradinho-sobradinho-df-quadra-14-conjunto-b-6-1418134,2200,"Conquiste seu novo lar no Edifício Solar, na Quadra 14 Conjunto B 6, Sobradinho, DF. Com 2 dormitórios, sendo 1 suíte, e... 25/08/26",2 Quartos,1 Suíte,N/A,1 Vaga,65 m²,Sobradinho,https://img.dfimoveis.com.br/fotos/1418134/2985cc4b7d717da85aff9d9edc2b723c.webp,['https://img.dfimoveis.com.br/fotos/1418134/2985cc4b7d717da85aff9d9edc2b723c.webp'],Bacellar Corretores associados,2026-08-30T15:08:03.644882
64463dddd0da,dfimoveis_601758,"Avenida Parque Águas Claras, SUL, AGUAS CLARAS",/imovel/galpo-0-quartos-aluguel-sul-aguas-claras-df-avenida-parque-aguas-claras-601758,6500,"MIRANTE DUO


 Localizada Avenida Parque com a Avenida Jequitibá 

 Próximo ao JOTAKÁ Cozinha Bar / COLÉGIO IDEAL, local... 11/08/22",N/A,N/A,N/A,1 Vaga,70 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/601758/80d64582437432b13c3618600d486d58.webp,['https://img.dfimoveis.com.br/fotos/601758/80d64582437432b13c3618600d486d58.webp'],Inove Negócios ,2026-08-30T15:08:03.646909
a62932372725,dfimoveis_1354367,"Rua DAS PITANGUEIRAS, SUL, AGUAS CLARAS",/imovel/loja-0-quartos-aluguel-sul-aguas-claras-df-rua-das-pitangueiras-1354367,20000,"Oportunidade Comercial Exclusiva no Centro de  Águas Claras !!!.

LOJA TERREA COM SOBRELOJA  !!!! 

Apresentamos um ... 18/05/26",N/A,N/A,N/A,N/A,320 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1354367/41bc1d022a53f9b3b67f1b7660ec7a75.webp,['https://img.dfimoveis.com.br/fotos/1354367/41bc1d022a53f9b3b67f1b7660ec7a75.webp'],Joaquim Cândido Imóveis,2026-08-30T15:08:03.648815
3e6a689c8220,dfimoveis_1384111,"SQNW 105 Bloco D, NOROESTE, BRASILIA",/imovel/apartamento-4-quartos-aluguel-noroeste-brasilia-df-sqnw-105-bloco-d-1384111,27000,"DESCRIÇÃO COMPLETA

Ennius Muniz Residencial | Unidade 304 — 292,21 m² | 4 Suítes | 4 Vagas privativas | R$ 27.000/mês

... 13/07/26",4 Quartos,4 Suítes,N/A,4 Vagas,292 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1384111/f845fe9f3307bca23354b15a8781d8e4.webp,['https://img.dfimoveis.com.br/fotos/1384111/f845fe9f3307bca23354b15a8781d8e4.webp'],Dr Muniz Imóveis e Construções,2026-08-30T15:08:03.651141
63f96ac99c83,dfimoveis_1233033,"QNA 16, TAGUATINGA NORTE, TAGUATINGA",/imovel/sala-0-quartos-aluguel-taguatinga-norte-taguatinga-df-qna-16-1233033,11900,"Essa sala comercial no 2º andar oferece o espaço ideal para escritórios, consultórios, clínicas ou outros empreendimento... 25/09/25",N/A,N/A,N/A,N/A,460 m²,Taguatinga,https://img.dfimoveis.com.br/fotos/1233033/3d36ed84fa149a666c01d93dc11817c8.webp,['https://img.dfimoveis.com.br/fotos/1233033/3d36ed84fa149a666c01d93dc11817c8.webp'],GRUPO JK,2026-08-30T15:08:03.653035
e60fdfa482c0,dfimoveis_270275,"Rua 19, NORTE, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-19-270275,2500,"RUA 19 NORTE - RESIDENCIAL DUO RESIDENCE MALL - LOCAÇÃO APARTAMENTO MOBILIADO.

                   LOCAÇÃO APARTAMENTO M... 22/05/25",1 Quarto,1 Suíte,N/A,1 Vaga,38 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/270275/a0b6d2d06e8babb1b406a38c42b8c3b7.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/270275/a0b6d2d06e8babb1b406a38c42b8c3b7.jpg?format=webp'],J Ribeiro Emp Imobiliários,2026-08-30T15:08:03.656107
